order_id,customer_id,product_id,order_date,product_category,product_name,quantity,unit_price,total_price,city,payment_method
ORD00485,CUST0232,PROD018,2023-10-29,Beauty,Lipstick,5,965.34,4826.7,Bangalore,Net Banking
ORD00486,CUST0365,PROD095,2023-11-18,Home & Kitchen,Lamp,2,2741.15,5482.3,Ahmedabad,Credit Card
ORD00487,CUST0068,PROD091,2024-11-19,Electronics,Smartwatch,2,58578.84,117157.68,Bangalore,COD
ORD00488,CUST0246,PROD075,2024-07-29,Home & Kitchen,Bedsheet,3,5827.36,17482.08,Lucknow,Net Banking
ORD00489,CUST0268,PROD014,2023-01-14,Books,Magazine,3,499.59,1498.77,Mumbai,Net Banking
ORD00490,CUST0147,PROD088,2023-06-14,Electronics,Laptop,3,19992.68,59978.04,Hyderabad,Credit Card
ORD00491,CUST0232,PROD014,2024-01-03,Sports,Yoga Mat,2,1462.01,2924.02,Lucknow,COD
ORD00492,CUST0148,PROD089,2024-12-13,Sports,Racket,2,2516.04,5032.08,Mumbai,Net Banking
ORD00493,CUST0104,PROD080,2023-09-15,Clothing,Jacket,1,4839.38,4839.38,Jaipur,Credit Card
ORD00494,CUST0101,PROD100,2024-09-09,Beauty,Perfume,2,2314.06,4628.12,Chennai,Debit Card
ORD00495,CUST0062,PROD049,2024-06-10,Clothing,T-Shirt,1,1177.98,1177.98,Mumbai,Net Banking
ORD00496,CUST0003,PROD043,2023-09-19,Electronics,Headphones,2,14754.99,29509.98,Jaipur,Credit Card
ORD00497,CUST0316,PROD085,2024-10-02,Electronics,Headphones,3,49766.02,149298.06,Hyderabad,Net Banking
ORD00498,CUST0270,PROD029,2023-11-22,Sports,Racket,3,2340.45,7021.35,Bangalore,COD
ORD00499,CUST0048,PROD045,2024-02-18,Electronics,Smartwatch,2,16952.79,33905.58,Chennai,Credit Card
ORD00500,CUST0272,PROD061,2024-09-25,Books,Textbook,1,604.48,604.48,Ahmedabad,UPI
ORD00501,CUST0319,PROD032,2024-09-20,Electronics,Headphones,4,38425.04,153700.16,Mumbai,Debit Card
ORD00502,CUST0013,PROD067,2023-10-17,Clothing,T-Shirt,2,2113.0,4226.0,Pune,COD
ORD00503,CUST0099,PROD042,2024-10-29,Sports,Dumbbells,1,3074.27,3074.27,Ahmedabad,UPI
ORD00504,CUST0004,PROD081,2024-06-30,Beauty,Lipstick,3,2920.53,8761.59,Delhi,Credit Card
ORD00505,CUST0106,PROD069,2023-04-17,Books,Self Help,1,1310.8,1310.8,Kolkata,UPI
ORD00506,CUST0045,PROD010,2023-02-08,Books,Self Help,2,132.28,264.56,Mumbai,Credit Card
ORD00507,CUST0209,PROD050,2023-09-22,Sports,Racket,3,700.59,2101.77,Jaipur,Net Banking
ORD00508,CUST0329,PROD093,2023-01-07,Clothing,T-Shirt,1,2130.05,2130.05,Lucknow,UPI
ORD00509,CUST0258,PROD014,2024-01-02,Sports,Racket,3,558.49,1675.47,Hyderabad,Debit Card
ORD00510,CUST0339,PROD004,2024-02-09,Home & Kitchen,Bedsheet,1,6239.32,6239.32,Jaipur,Credit Card
ORD00511,CUST0152,PROD082,2024-07-12,Home & Kitchen,Pressure Cooker,3,6100.4,18301.2,Bangalore,Debit Card
ORD00512,CUST0073,PROD016,2024-07-22,Books,Textbook,1,1440.31,1440.31,Mumbai,UPI
ORD00513,CUST0108,PROD096,2023-11-09,Home & Kitchen,Curtains,4,4528.18,18112.72,Pune,Credit Card
ORD00514,CUST0130,PROD025,2024-09-23,Clothing,Kurta,1,968.68,968.68,Delhi,Credit Card
ORD00515,CUST0237,PROD083,2024-07-16,Books,Magazine,3,1293.0,3879.0,Ahmedabad,UPI
ORD00516,CUST0250,PROD043,2024-08-17,Electronics,Laptop,1,23801.57,23801.57,Pune,Credit Card
ORD00517,CUST0163,PROD063,2023-07-18,Books,Self Help,2,239.16,478.32,Jaipur,Debit Card
ORD00518,CUST0187,PROD041,2024-08-03,Home & Kitchen,Bedsheet,1,5700.63,5700.63,Kolkata,Credit Card
ORD00519,CUST0224,PROD036,2024-10-18,Electronics,Smartphone,2,63924.51,127849.02,Pune,Credit Card
ORD00520,CUST0397,PROD040,2024-01-03,Books,Textbook,1,1328.92,1328.92,Jaipur,COD
ORD00521,CUST0276,PROD026,2023-05-24,Electronics,Smartwatch,1,11148.03,11148.03,Hyderabad,UPI
ORD00522,CUST0297,PROD052,2024-08-18,Books,Fiction Novel,2,1289.27,2578.54,Lucknow,Credit Card
ORD00523,CUST0242,PROD084,2024-07-06,Beauty,Serum,4,928.99,3715.96,Bangalore,Debit Card
ORD00524,CUST0257,PROD066,2024-04-20,Clothing,Kurta,1,3745.9,3745.9,Delhi,
ORD00525,CUST0351,PROD022,2024-09-20,Clothing,T-Shirt,3,3414.25,10242.75,Ahmedabad,Credit Card
ORD00526,CUST0377,PROD094,2023-05-30,Clothing,Jeans,2,2961.45,5922.9,Jaipur,Debit Card
ORD00527,CUST0022,PROD086,2023-08-28,Electronics,Tablet,1,22381.24,22381.24,Chennai,COD
ORD00528,CUST0021,PROD084,2023-02-17,Beauty,Perfume,4,1286.05,5144.2,Pune,UPI
ORD00529,CUST0297,PROD070,2023-09-27,Books,Magazine,1,986.63,986.63,Lucknow,Credit Card
ORD00530,CUST0265,PROD033,2023-03-21,Clothing,Saree,2,2016.26,4032.52,Kolkata,Credit Card
ORD00531,CUST0310,PROD001,2024-05-08,Home & Kitchen,Bedsheet,1,6629.09,6629.09,Ahmedabad,Credit Card
ORD00532,CUST0077,PROD024,2023-08-05,Clothing,Jeans,2,661.39,1322.78,Bangalore,Debit Card
ORD00533,CUST0369,PROD015,2023-12-05,Home & Kitchen,Mixer,1,5457.98,5457.98,Jaipur,Net Banking
ORD00534,CUST0125,PROD006,2023-01-23,Clothing,Kurta,3,1057.02,3171.06,Bangalore,COD
ORD00535,CUST0076,PROD008,2024-08-09,Home & Kitchen,Pressure Cooker,1,5221.18,5221.18,Bangalore,Debit Card
ORD00536,CUST0327,PROD003,2024-07-31,Beauty,Serum,2,2883.03,5766.06,Hyderabad,UPI
ORD00537,CUST0113,PROD053,2023-06-24,Electronics,Smartwatch,3,79458.19,238374.57,Lucknow,Credit Card
ORD00538,CUST0371,PROD088,2023-06-21,Sports,Football,2,3851.93,7703.86,Pune,Net Banking
ORD00539,CUST0009,PROD026,2023-04-22,Home & Kitchen,Mixer,1,2222.83,2222.83,Ahmedabad,COD
ORD00540,CUST0308,PROD005,2024-09-21,Books,Self Help,1,947.32,947.32,Ahmedabad,COD
ORD00541,CUST0277,PROD001,2024-09-09,Sports,Cricket Bat,1,3048.26,3048.26,Kolkata,COD
ORD00542,CUST0394,PROD049,2024-05-08,Clothing,T-Shirt,1,3578.62,3578.62,Pune,COD
ORD00543,CUST0393,PROD030,2024-05-03,Sports,Racket,1,856.08,856.08,Delhi,Debit Card
ORD00544,CUST0381,PROD001,2024-12-27,Home & Kitchen,Lamp,1,3564.26,3564.26,Lucknow,COD
ORD00545,CUST0210,PROD047,2023-11-20,Electronics,Laptop,1,33127.24,33127.24,Delhi,Credit Card
ORD00546,CUST0290,PROD047,2024-03-09,Clothing,Kurta,3,1491.33,4473.99,Lucknow,Debit Card
ORD00547,CUST0248,PROD023,2024-07-24,Beauty,Shampoo,1,2313.68,2313.68,Pune,COD
ORD00548,CUST0204,PROD095,2024-12-23,Home & Kitchen,Bedsheet,2,7913.8,15827.6,Bangalore,UPI
ORD00549,CUST0110,PROD066,2023-04-13,Books,Comics,4,1196.14,4784.56,Kolkata,Debit Card
ORD00550,CUST0200,PROD082,2023-06-14,Sports,Racket,2,4272.92,8545.84,Mumbai,UPI
ORD00551,CUST0135,PROD029,2023-03-07,Sports,Dumbbells,1,5577.34,5577.34,Pune,UPI
ORD00552,CUST0267,PROD037,2024-11-02,Home & Kitchen,Curtains,1,7480.07,7480.07,Lucknow,UPI
ORD00553,CUST0337,PROD067,2023-07-26,Beauty,Lipstick,1,1992.46,1992.46,Hyderabad,Credit Card
ORD00554,CUST0087,PROD087,2024-09-21,Electronics,Smartwatch,2,43291.09,86582.18,Mumbai,Debit Card
ORD00555,CUST0400,PROD052,2023-10-10,Electronics,Laptop,1,78173.44,78173.44,Pune,Net Banking
ORD00556,CUST0047,PROD071,2023-03-12,Clothing,Jeans,2,2732.91,5465.82,Hyderabad,COD
ORD00557,CUST0311,PROD025,2023-08-20,Beauty,Perfume,3,1172.28,3516.84,Jaipur,Net Banking
ORD00558,CUST0038,PROD065,2024-07-26,Home & Kitchen,Bedsheet,2,1811.94,3623.88,Hyderabad,Debit Card
ORD00559,CUST0129,PROD089,2024-08-11,Beauty,Serum,4,2878.74,11514.96,Jaipur,Net Banking
ORD00560,CUST0349,PROD059,2024-04-14,Home & Kitchen,Pressure Cooker,5,6180.81,30904.05,Lucknow,UPI
ORD00561,CUST0347,PROD090,2023-08-14,Clothing,Jacket,2,616.57,1233.14,Chennai,Debit Card
ORD00562,CUST0128,PROD037,2023-09-27,Clothing,Jacket,1,2727.09,2727.09,Delhi,Net Banking
ORD00563,CUST0161,PROD046,2024-05-02,Books,Textbook,4,205.52,822.08,Chennai,COD
ORD00564,CUST0136,PROD027,2023-09-05,Electronics,Smartphone,1,42424.95,42424.95,Chennai,Credit Card
ORD00565,CUST0041,PROD087,2023-05-03,Sports,Racket,3,2328.71,6986.13,Jaipur,COD
ORD00566,CUST0318,PROD041,2024-01-16,Electronics,Smartwatch,3,76849.48,230548.44,Jaipur,COD
ORD00567,CUST0144,PROD051,2024-06-07,Sports,Dumbbells,3,1341.55,4024.65,Chennai,COD
ORD00568,CUST0017,PROD065,2024-07-07,Electronics,Smartwatch,1,64945.24,64945.24,Pune,Net Banking
ORD00569,CUST0236,PROD041,2024-06-14,Sports,Football,1,2905.47,2905.47,Mumbai,UPI
ORD00570,CUST0133,PROD024,2024-09-19,Books,Comics,1,912.99,912.99,Ahmedabad,Debit Card
ORD00571,CUST0256,PROD055,2023-07-08,Electronics,Tablet,1,76889.51,76889.51,Chennai,Net Banking
ORD00572,CUST0093,PROD074,2024-04-06,Books,Textbook,1,610.47,610.47,Bangalore,COD
ORD00573,CUST0222,PROD049,2024-07-22,Books,Fiction Novel,3,1108.86,3326.58,Chennai,Credit Card
ORD00574,CUST0256,PROD018,2024-03-07,Sports,Football,1,2995.5,2995.5,Ahmedabad,COD
ORD00575,CUST0025,PROD051,2024-08-04,Books,Comics,2,519.35,1038.7,Delhi,Credit Card
ORD00576,CUST0382,PROD043,2024-04-05,Electronics,Headphones,2,40740.46,81480.92,Hyderabad,Debit Card
ORD00577,CUST0211,PROD016,2023-01-21,Clothing,Kurta,1,4679.6,4679.6,Pune,COD
ORD00578,CUST0182,PROD042,2023-10-19,Electronics,Smartwatch,2,53739.91,107479.82,Ahmedabad,Net Banking
ORD00579,CUST0238,PROD081,2023-10-21,Sports,Dumbbells,1,5370.79,5370.79,Bangalore,Credit Card
ORD00580,CUST0037,PROD011,2024-02-19,Home & Kitchen,Bedsheet,2,3663.05,7326.1,Bangalore,Debit Card
ORD00581,CUST0331,PROD051,2024-09-11,Electronics,Headphones,2,53975.98,107951.96,Hyderabad,Net Banking
ORD00582,CUST0212,PROD022,2024-04-06,Sports,Yoga Mat,2,4562.75,9125.5,Bangalore,UPI
ORD00583,CUST0384,PROD011,2024-12-18,Electronics,Smartphone,4,54651.69,218606.76,Chennai,Credit Card
ORD00584,CUST0028,PROD004,2024-07-15,Clothing,T-Shirt,4,598.89,2395.56,Kolkata,COD
ORD00585,CUST0336,PROD050,2023-03-28,Sports,Cricket Bat,2,891.5,1783.0,Hyderabad,Credit Card
ORD00586,CUST0088,PROD004,2024-06-23,Electronics,Headphones,1,38237.03,38237.03,Mumbai,Debit Card
ORD00587,CUST0140,PROD071,2024-07-07,Sports,Yoga Mat,1,5226.04,5226.04,Jaipur,Credit Card
ORD00588,CUST0384,PROD082,2024-10-08,Beauty,Serum,2,694.88,1389.76,Lucknow,Net Banking
ORD00589,CUST0117,PROD012,2024-07-06,Home & Kitchen,Lamp,1,2821.77,2821.77,Jaipur,Debit Card
ORD00590,CUST0389,PROD018,2024-06-19,Clothing,Jacket,1,1031.03,1031.03,Pune,Debit Card
ORD00591,CUST0154,PROD002,2024-05-03,Clothing,T-Shirt,1,3532.21,3532.21,Kolkata,Debit Card
ORD00592,CUST0224,PROD051,2024-07-28,Home & Kitchen,Mixer,1,4611.14,4611.14,Chennai,Credit Card
ORD00593,CUST0217,PROD081,2023-03-23,Books,Comics,1,1259.63,1259.63,Chennai,COD
ORD00594,CUST0333,PROD096,2023-10-19,Sports,Racket,2,4902.98,9805.96,Ahmedabad,Debit Card
ORD00595,CUST0234,PROD080,2024-10-14,Clothing,T-Shirt,1,1156.5,1156.5,Jaipur,Debit Card
ORD00596,CUST0274,PROD003,2023-02-20,Books,Comics,1,362.09,362.09,Bangalore,UPI
ORD00597,CUST0047,PROD020,2023-08-27,Electronics,Smartphone,2,58639.7,117279.4,Mumbai,Net Banking
ORD00598,CUST0238,PROD090,2024-01-16,Electronics,Tablet,3,28368.25,85104.75,Mumbai,Debit Card
ORD00599,CUST0279,PROD061,2023-03-15,Electronics,Smartphone,3,9202.88,27608.64,Bangalore,Credit Card
ORD00600,CUST0394,PROD092,2023-05-05,Sports,Yoga Mat,3,4958.15,14874.45,Chennai,Net Banking
ORD00601,CUST0236,PROD095,2023-07-23,Sports,Dumbbells,5,1708.07,8540.35,Delhi,COD
ORD00602,CUST0166,PROD021,2023-11-16,Books,Self Help,2,761.43,1522.86,Mumbai,COD
ORD00603,CUST0027,PROD086,2024-01-05,Home & Kitchen,Bedsheet,1,4108.7,4108.7,Chennai,UPI
ORD00604,CUST0300,PROD016,2023-10-10,Electronics,Tablet,1,29338.51,29338.51,Kolkata,Credit Card
ORD00605,CUST0306,PROD020,2024-12-05,Electronics,Laptop,2,48580.78,97161.56,Pune,UPI
ORD00606,CUST0031,PROD008,2024-10-02,Electronics,Tablet,2,11855.12,23710.24,Pune,Credit Card
ORD00607,CUST0331,PROD097,2024-07-25,Books,Fiction Novel,1,275.28,275.28,Pune,Net Banking
ORD00608,CUST0129,PROD006,2023-05-18,Books,Fiction Novel,1,1064.64,1064.64,Jaipur,Net Banking
ORD00609,CUST0279,PROD045,2023-07-11,Home & Kitchen,Lamp,1,5727.48,5727.48,Pune,Net Banking
ORD00610,CUST0272,PROD020,2023-03-12,Electronics,Smartwatch,2,73585.55,147171.1,Jaipur,
ORD00611,CUST0260,PROD049,2024-10-15,Sports,Racket,1,2391.91,2391.91,Bangalore,UPI
ORD00612,CUST0338,PROD069,2023-03-06,Home & Kitchen,Bedsheet,1,6319.9,6319.9,Kolkata,Credit Card
ORD00613,CUST0166,PROD053,2023-10-17,Home & Kitchen,Curtains,1,6242.77,6242.77,Pune,UPI
ORD00614,CUST0017,PROD026,2023-07-02,Electronics,Laptop,4,8283.29,33133.16,Delhi,Net Banking
ORD00615,CUST0251,PROD068,2024-11-04,Electronics,Laptop,3,47825.91,143477.73,Lucknow,COD
ORD00616,CUST0107,PROD084,2023-01-14,Electronics,Headphones,2,21554.21,43108.42,Jaipur,UPI
ORD00617,CUST0189,PROD091,2024-03-01,Clothing,T-Shirt,2,1995.71,3991.42,Mumbai,COD
ORD00618,CUST0111,PROD067,2023-03-21,Electronics,Laptop,3,60072.53,180217.59,Delhi,UPI
ORD00619,CUST0128,PROD073,2024-11-03,Books,Magazine,1,638.85,638.85,Bangalore,COD
ORD00620,CUST0184,PROD087,2024-08-13,Books,Comics,3,1144.3,3432.9,Jaipur,Net Banking
ORD00621,CUST0173,PROD085,2024-05-31,Sports,Football,2,4816.82,9633.64,Bangalore,COD
ORD00622,CUST0167,PROD048,2024-07-17,Beauty,Shampoo,4,2813.79,11255.16,Kolkata,Net Banking
ORD00623,CUST0193,PROD099,2023-08-08,Sports,Yoga Mat,2,3767.56,7535.12,Ahmedabad,Debit Card
ORD00624,CUST0146,PROD077,2023-02-05,Clothing,Saree,1,2402.7,2402.7,Mumbai,COD
ORD00625,CUST0162,PROD003,2023-08-08,Electronics,Headphones,5,5492.66,27463.3,Hyderabad,COD
ORD00626,CUST0236,PROD046,2023-02-08,Home & Kitchen,Lamp,1,7444.34,7444.34,Bangalore,Credit Card
ORD00627,CUST0048,PROD074,2023-11-04,Electronics,Smartwatch,1,23739.27,23739.27,Kolkata,COD
ORD00628,CUST0250,PROD089,2023-06-27,Beauty,Moisturizer,3,2225.75,6677.25,Lucknow,UPI
ORD00629,CUST0041,PROD100,2024-01-26,Home & Kitchen,Bedsheet,3,779.32,2337.96,Mumbai,Debit Card
ORD00630,CUST0383,PROD084,2023-08-21,Clothing,Saree,3,2257.07,6771.21,Lucknow,UPI
ORD00631,CUST0277,PROD073,2023-11-23,Home & Kitchen,Curtains,2,905.01,1810.02,Bangalore,Debit Card
ORD00632,CUST0229,PROD097,2024-02-07,Home & Kitchen,Pressure Cooker,2,1648.13,3296.26,Lucknow,COD
ORD00633,CUST0068,PROD044,2023-06-01,Home & Kitchen,Pressure Cooker,3,3738.95,11216.85,Delhi,Net Banking
ORD00634,CUST0257,PROD056,2024-02-13,Home & Kitchen,Mixer,1,4610.69,4610.69,Bangalore,Credit Card
ORD00635,CUST0288,PROD079,2023-07-20,Clothing,Jeans,2,2592.44,5184.88,Ahmedabad,Credit Card
ORD00636,CUST0046,PROD015,2024-08-12,Electronics,Headphones,1,63257.89,63257.89,Kolkata,Net Banking
ORD00637,CUST0395,PROD040,2023-01-25,Clothing,Jeans,2,1806.79,3613.58,Bangalore,Debit Card
ORD00638,CUST0103,PROD088,2023-08-28,Home & Kitchen,Curtains,1,5173.49,5173.49,Pune,Credit Card
ORD00639,CUST0076,PROD037,2024-09-27,Sports,Cricket Bat,1,939.63,939.63,Mumbai,Debit Card
ORD00640,CUST0108,PROD095,2023-12-06,Books,Fiction Novel,1,526.47,526.47,Ahmedabad,Credit Card
ORD00641,CUST0374,PROD019,2024-09-29,Electronics,Smartwatch,2,61276.64,122553.28,Mumbai,Net Banking
ORD00642,CUST0103,PROD090,2023-10-18,Home & Kitchen,Lamp,1,825.16,825.16,Lucknow,Debit Card
ORD00643,CUST0338,PROD047,2024-11-09,Electronics,Laptop,2,9994.83,19989.66,Delhi,UPI
ORD00644,CUST0051,PROD041,2024-12-27,Electronics,Tablet,1,22337.65,22337.65,Jaipur,COD
ORD00645,CUST0365,PROD003,2024-07-28,Home & Kitchen,Pressure Cooker,5,1990.76,9953.8,Mumbai,Credit Card
ORD00646,CUST0010,PROD045,2023-06-10,Beauty,Perfume,1,1133.33,1133.33,Pune,Debit Card
ORD00647,CUST0032,PROD081,2023-10-10,Home & Kitchen,Pressure Cooker,5,7969.95,39849.75,Hyderabad,Net Banking
ORD00648,CUST0078,PROD044,2023-08-19,Sports,Cricket Bat,4,5681.52,22726.08,Kolkata,Credit Card
ORD00649,CUST0352,PROD030,2024-10-02,Electronics,Tablet,2,44053.84,88107.68,Kolkata,Credit Card
ORD00650,CUST0230,PROD070,2023-12-04,Home & Kitchen,Curtains,4,7779.0,31116.0,Bangalore,Credit Card
ORD00651,CUST0159,PROD089,2023-05-22,Books,Magazine,3,857.44,2572.32,Ahmedabad,Credit Card
ORD00652,CUST0163,PROD009,2023-06-11,Clothing,Jeans,2,3383.95,6767.9,Ahmedabad,COD
ORD00653,CUST0373,PROD004,2023-05-30,Beauty,Moisturizer,3,714.76,2144.28,Pune,Net Banking
ORD00654,CUST0379,PROD036,2024-10-14,Beauty,Perfume,4,1439.86,5759.44,Bangalore,Credit Card
ORD00655,CUST0137,PROD078,2024-09-23,Electronics,Smartphone,5,6964.87,34824.35,Lucknow,COD
ORD00656,CUST0353,PROD100,2023-03-23,Electronics,Smartphone,1,22318.43,22318.43,Jaipur,Credit Card
ORD00657,CUST0199,PROD063,2023-07-08,Home & Kitchen,Lamp,2,4015.2,8030.4,Jaipur,Credit Card
ORD00658,CUST0139,PROD053,2023-01-16,Electronics,Smartphone,3,7417.22,22251.66,Chennai,Credit Card
ORD00659,CUST0316,PROD063,2024-03-25,Sports,Cricket Bat,5,1308.52,6542.6,Pune,Net Banking
ORD00660,CUST0369,PROD041,2024-01-25,Sports,Dumbbells,1,2607.15,2607.15,Kolkata,COD
ORD00661,CUST0020,PROD067,2024-12-22,Beauty,Serum,2,1862.25,3724.5,Delhi,Net Banking
ORD00662,CUST0203,PROD095,2024-07-04,Clothing,T-Shirt,1,4425.44,4425.44,Mumbai,COD
ORD00663,CUST0397,PROD037,2023-11-08,Clothing,T-Shirt,1,1191.49,1191.49,Jaipur,Credit Card
ORD00664,CUST0238,PROD083,2023-05-26,Clothing,Kurta,2,4619.37,9238.74,Jaipur,UPI
ORD00665,CUST0280,PROD018,2024-12-13,Books,Fiction Novel,2,350.86,701.72,Kolkata,Net Banking
ORD00666,CUST0104,PROD059,2024-12-30,Clothing,T-Shirt,2,1139.91,2279.82,Delhi,Debit Card
ORD00667,CUST0362,PROD058,2023-04-27,Clothing,Jeans,1,3676.08,3676.08,Pune,UPI
ORD00668,CUST0082,PROD049,2024-09-18,Home & Kitchen,Curtains,5,5951.28,29756.4,Ahmedabad,Net Banking
ORD00669,CUST0077,PROD021,2024-11-06,Electronics,Smartphone,2,73418.96,146837.92,Bangalore,Credit Card
ORD00670,CUST0148,PROD081,2024-04-01,Sports,Cricket Bat,1,2691.04,2691.04,Bangalore,UPI
ORD00671,CUST0235,PROD064,2023-01-13,Sports,Football,3,319.14,957.42,Jaipur,COD
ORD00672,CUST0338,PROD061,2024-08-25,Sports,Racket,1,5331.29,5331.29,Jaipur,Net Banking
ORD00673,CUST0143,PROD080,2024-07-14,Clothing,Kurta,1,3120.08,3120.08,Ahmedabad,Credit Card
ORD00674,CUST0017,PROD086,2023-05-29,Electronics,Smartphone,1,9129.8,9129.8,Lucknow,COD
ORD00675,CUST0083,PROD087,2023-07-02,Electronics,Laptop,1,8677.35,8677.35,Hyderabad,COD
ORD00676,CUST0384,PROD075,2024-04-11,Books,Magazine,2,900.77,1801.54,Pune,UPI
ORD00677,CUST0389,PROD055,2023-03-11,Electronics,Headphones,4,29211.64,116846.56,Ahmedabad,
ORD00678,CUST0270,PROD053,2023-12-04,Electronics,Smartphone,3,14151.74,42455.22,Ahmedabad,Credit Card
ORD00679,CUST0271,PROD012,2024-10-06,Books,Magazine,2,180.52,361.04,Jaipur,COD
ORD00680,CUST0270,PROD074,2023-09-23,Beauty,Perfume,3,1395.18,4185.54,Lucknow,Debit Card
ORD00681,CUST0255,PROD064,2024-10-09,Beauty,Serum,2,1774.94,3549.88,Bangalore,COD
ORD00682,CUST0239,PROD081,2023-01-25,Electronics,Headphones,1,78444.32,78444.32,Delhi,Credit Card
ORD00683,CUST0327,PROD028,2024-07-27,Sports,Dumbbells,1,2659.45,2659.45,Mumbai,Credit Card
ORD00684,CUST0282,PROD042,2024-06-02,Books,Textbook,1,1206.06,1206.06,Mumbai,UPI
ORD00685,CUST0090,PROD025,2023-01-30,Books,Textbook,2,653.87,1307.74,Pune,Debit Card
ORD00686,CUST0070,PROD062,2024-10-23,Beauty,Shampoo,3,2765.17,8295.51,Bangalore,Net Banking
ORD00687,CUST0381,PROD008,2024-02-28,Sports,Racket,1,5406.69,5406.69,Ahmedabad,Debit Card
ORD00688,CUST0351,PROD043,2024-08-14,Home & Kitchen,Bedsheet,1,4663.38,4663.38,Pune,UPI
ORD00689,CUST0321,PROD069,2024-01-20,Beauty,Perfume,1,2553.91,2553.91,Bangalore,COD
ORD00690,CUST0362,PROD041,2023-11-12,Home & Kitchen,Pressure Cooker,3,4963.53,14890.59,Mumbai,Debit Card
ORD00691,CUST0111,PROD068,2023-11-06,Clothing,Saree,1,4422.01,4422.01,Hyderabad,Credit Card
ORD00692,CUST0260,PROD004,2024-03-30,Electronics,Laptop,4,63334.28,253337.12,Jaipur,COD
ORD00693,CUST0159,PROD100,2024-06-20,Electronics,Headphones,2,74272.76,148545.52,Pune,Credit Card
ORD00694,CUST0068,PROD027,2024-11-23,Sports,Cricket Bat,4,4986.01,19944.04,Mumbai,Net Banking
ORD00695,CUST0352,PROD077,2023-02-15,Clothing,Kurta,1,843.54,843.54,Delhi,Debit Card
ORD00696,CUST0012,PROD074,2023-11-16,Clothing,T-Shirt,3,783.69,2351.07,Hyderabad,Credit Card
ORD00697,CUST0344,PROD016,2024-03-27,Clothing,Jeans,2,1646.15,3292.3,Hyderabad,Credit Card
ORD00698,CUST0053,PROD027,2024-06-10,Electronics,Laptop,2,6144.25,12288.5,Ahmedabad,Debit Card
ORD00699,CUST0294,PROD032,2023-10-18,Home & Kitchen,Bedsheet,2,1560.82,3121.64,Bangalore,UPI
ORD00700,CUST0242,PROD087,2023-01-30,Clothing,Jacket,1,2840.25,2840.25,Mumbai,UPI
ORD00701,CUST0304,PROD081,2024-09-02,Clothing,T-Shirt,1,2303.82,2303.82,Jaipur,COD
ORD00702,CUST0274,PROD011,2024-11-17,Clothing,Jacket,2,4141.79,8283.58,Jaipur,COD
ORD00703,CUST0364,PROD099,2024-10-21,Electronics,Tablet,1,12294.72,12294.72,Jaipur,Net Banking
ORD00704,CUST0187,PROD051,2023-09-22,Electronics,Smartphone,4,15779.13,63116.52,Bangalore,Debit Card
ORD00705,CUST0058,PROD045,2024-05-01,Sports,Yoga Mat,1,2883.17,2883.17,Jaipur,Net Banking
ORD00706,CUST0261,PROD014,2023-05-11,Sports,Yoga Mat,2,4677.03,9354.06,Kolkata,UPI
ORD00707,CUST0303,PROD053,2024-02-15,Clothing,T-Shirt,2,4024.22,8048.44,Chennai,COD
ORD00708,CUST0107,PROD089,2023-12-15,Electronics,Smartphone,1,78041.88,78041.88,Lucknow,Net Banking
ORD00709,CUST0121,PROD023,2024-12-11,Sports,Dumbbells,1,3532.67,3532.67,Delhi,COD
ORD00710,CUST0050,PROD057,2024-07-22,Sports,Cricket Bat,1,3674.92,3674.92,Bangalore,Debit Card
ORD00711,CUST0395,PROD049,2024-09-02,Beauty,Moisturizer,2,1874.72,3749.44,Pune,Net Banking
ORD00712,CUST0387,PROD082,2024-08-17,Home & Kitchen,Mixer,3,1178.09,3534.27,Mumbai,Credit Card
ORD00713,CUST0229,PROD026,2024-08-14,Books,Comics,1,843.29,843.29,Chennai,Debit Card
ORD00714,CUST0046,PROD075,2023-12-19,Electronics,Headphones,4,73887.62,295550.48,Mumbai,COD
ORD00715,CUST0190,PROD071,2023-03-05,Beauty,Shampoo,3,2573.23,7719.69,Mumbai,UPI
ORD00716,CUST0121,PROD056,2023-02-01,Books,Textbook,1,252.69,252.69,Lucknow,Net Banking
ORD00717,CUST0340,PROD023,2023-08-05,Home & Kitchen,Curtains,1,3544.65,3544.65,Jaipur,Credit Card
ORD00718,CUST0079,PROD037,2024-03-03,Electronics,Tablet,1,68249.58,68249.58,Bangalore,Credit Card
ORD00719,CUST0224,PROD018,2024-11-04,Electronics,Laptop,4,15799.69,63198.76,Delhi,Credit Card
ORD00720,CUST0310,PROD055,2024-12-13,Home & Kitchen,Curtains,4,6951.01,27804.04,Lucknow,Credit Card
ORD00721,CUST0116,PROD024,2023-12-30,Clothing,Saree,1,2894.19,2894.19,Kolkata,COD
ORD00722,CUST0138,PROD053,2024-05-28,Electronics,Tablet,1,68510.29,68510.29,Ahmedabad,COD
ORD00723,CUST0298,PROD062,2023-04-26,Clothing,T-Shirt,2,2969.87,5939.74,Delhi,Credit Card
ORD00724,CUST0239,PROD067,2023-10-14,Books,Magazine,5,1476.99,7384.95,Delhi,COD
ORD00725,CUST0343,PROD010,2024-11-10,Sports,Cricket Bat,2,1697.06,3394.12,Ahmedabad,COD
ORD00726,CUST0241,PROD059,2023-01-12,Clothing,T-Shirt,2,4546.75,9093.5,Ahmedabad,Net Banking
